Date,Price,Target_RV,RV_Daily,RV_Weekly,RV_Monthly,middle_east__log_fatal_ewma_94_lag0,middle_east__log_fatal_ewma_94_lag1,global__log_fatal_ewma_94_lag0,global__log_fatal_ewma_94_lag1
2010-04-16,1136.9,9.370466353237408e-07,0.0004150726656828,0.0001004027991887,7.967813053869688e-05,1.2569142178303023,1.292899347868836,4.397683863150366,4.408124971143118
2010-04-19,1135.8,8.934199995733434e-06,9.370466353237408e-07,0.0001005768787389,7.961662490534954e-05,1.1221598406695257,1.2569142178303023,4.380121156384884,4.397683863150366
2010-04-20,1139.2,7.041991788400576e-05,8.934199995733434e-06,9.080971693389078e-05,7.963220357805903e-05,1.1987039665972563,1.1221598406695257,4.3886212016247335,4.380121156384884
2010-04-21,1148.8,2.651248306716483e-05,7.041991788400576e-05,9.91456022871878e-05,6.841950785239953e-05,1.1683705594350178,1.1987039665972563,4.402211160537726,4.3886212016247335
2010-04-22,1142.9,8.845923600524465e-05,2.651248306716483e-05,0.000104375262653,6.717574228665358e-05,1.18144598753611,1.1683705594350178,4.445158119650468,4.402211160537726
2010-04-23,1153.7,6.75995500971509e-08,8.845923600524465e-05,3.905257671749447e-05,7.053587893471052e-05,1.358187291386649,1.18144598753611,4.490689033696047,4.445158119650468
2010-04-26,1154.0,5.013479118426191e-05,6.75995500971509e-08,3.887868730044916e-05,6.21415676042618e-05,1.2522493996452035,1.358187291386649,4.445828540662019,4.490689033696047
2010-04-27,1162.2,6.767147648276326e-05,5.013479118426191e-05,4.711880553815485e-05,6.377830206514336e-05,1.218703266500088,1.2522493996452035,4.463774755924093,4.445828540662019
2010-04-28,1171.8,6.571258851459355e-06,6.767147648276326e-05,4.656911725790635e-05,6.195969606724534e-05,1.2703475630108731,1.218703266500088,4.472855501579123,4.463774755924093
2010-04-29,1168.8,0.0001026149039251,6.571258851459355e-06,4.2580872414765255e-05,6.092378896048788e-05,1.1941267092302208,1.2703475630108731,4.448110752117161,4.472855501579123
2010-04-30,1180.7,4.838515014697093e-06,0.0001026149039251,4.541200599873693e-05,6.48046465976726e-05,1.188395843996494,1.1941267092302208,4.464867376112872,4.448110752117161
2010-05-03,1183.3,0.0001436975466651,4.838515014697093e-06,4.636618909165692e-05,6.216815290580784e-05,1.1426441328656218,1.188395843996494,4.467873965886819,4.464867376112872
2010-05-04,1169.2,2.4486596658919577e-05,0.0001436975466651,6.507874018783354e-05,6.38264559013412e-05,1.1988519773944748,1.1426441328656218,4.434522908259298,4.467873965886819
2010-05-05,1175.0,0.0003534728685987,2.4486596658919577e-05,5.644176422306481e-05,6.282869958470874e-05,1.2100985204179997,1.1988519773944748,4.403172914089429,4.434522908259298
2010-05-06,1197.3,0.0001184149151754,0.0003534728685987,0.0001258220861725,7.872484033308503e-05,1.1374926091929196,1.2100985204179997,4.384643212977389,4.403172914089429
2010-05-07,1210.4,6.340749221272988e-05,0.0001184149151754,0.0001289820884226,7.407829244485021e-05,1.22758649241826,1.1374926091929196,4.391553200418562,4.384643212977389
2010-05-10,1200.8,0.0002594911441493,6.340749221272988e-05,0.0001406958838622,7.69601092367022e-05,1.379098360249616,1.22758649241826,4.417131225045484,4.391553200418562
2010-05-11,1220.3,0.0003426767303484,0.0002594911441493,0.000163854603359,8.600663581817617e-05,1.2963524586346389,1.379098360249616,4.384375412197228,4.417131225045484
2010-05-12,1243.1,0.0001264434701796,0.0003426767303484,0.0002274926300969,0.0001015798213392,1.2185713111165606,1.2963524586346389,4.383479758613416,4.384375412197228
2010-05-13,1229.2,1.2986910384800238e-06,0.0001264434701796,0.0001820867504131,0.000104701342301,1.1870458632831635,1.2185713111165606,4.402499795044156,4.383479758613416
2010-05-14,1227.8,5.96871918622612e-08,1.2986910384800238e-06,0.0001586635055857,0.0001034539877519,1.3135733234464335,1.1870458632831635,4.450259629217456,4.402499795044156
2010-05-17,1228.1,0.0001221788708163,5.96871918622612e-08,0.0001459939445815,0.0001034401471135,1.1742106469486262,1.3135733234464335,4.504904867143419,4.450259629217456
2010-05-18,1214.6,0.0003189739770438,0.0001221788708163,0.0001185314899149,9.012679280141196e-05,1.211263576285392,1.1742106469486262,4.492854480707064,4.504904867143419
2010-05-19,1193.1,1.4279465093153548e-05,0.0003189739770438,0.000113790939254,0.0001045830169108,1.2704212363484415,1.211263576285392,4.50745511876831,4.492854480707064
2010-05-20,1188.6,0.0001117727676835,1.4279465093153548e-05,9.135813823673788e-05,0.0001048259835062,1.4853177780027125,1.2704212363484415,4.547576795596641,4.50745511876831
2010-05-21,1176.1,0.000228165106255,0.0001117727676835,0.0001134529535657,0.0001067056584971,1.4793763729897431,1.4853177780027125,4.614915043239675,4.547576795596641
2010-05-24,1194.0,1.1185578061359316e-05,0.000228165106255,0.0001590740373783,0.0001158716868238,1.527557219959616,1.4793763729897431,4.5724954939876605,4.614915043239675
2010-05-25,1198.0,0.0001631453607574,1.1185578061359316e-05,0.0001368753788273,0.0001123592478263,1.435903786762039,1.527557219959616,4.50221760724813,4.5724954939876605
2010-05-26,1213.4,6.78631831086101e-07,0.0001631453607574,0.0001057096555701,0.0001197718733358,1.4815830341964895,1.435903786762039,4.497214987281038,4.50221760724813
2010-05-27,1214.4,2.4398574627120706e-07,6.78631831086101e-07,0.0001029894889176,0.0001175238660924,1.434276882978297,1.4815830341964895,4.494642925819385,4.497214987281038
2010-05-28,1215.0,9.499593909376462e-05,2.4398574627120706e-07,8.068373253022764e-05,0.0001144589801499,1.348220269999599,1.434276882978297,4.580739698873615,4.494642925819385
2010-05-31,1226.9,1.2326588755786774e-05,9.499593909376462e-05,5.404989909797746e-05,0.0001184782837972,1.3530528518727227,1.348220269999599,4.5834759885548015,4.580739698873615
2010-06-02,1222.6,0.0001073167333451,1.2326588755786774e-05,5.427810123686295e-05,0.0001143742694714,1.325423299159602,1.3530528518727227,4.64004298276713,4.5834759885548015
2010-06-03,1210.0,4.023966140131366e-05,0.0001073167333451,4.311237575441426e-05,0.0001190323703046,1.3290755628772193,1.325423299159602,4.658565997223793,4.64004298276713
2010-06-04,1217.7,0.0003531580317959,4.023966140131366e-05,5.102458166845977e-05,0.0001143297391562,1.3325086907717796,1.3290755628772193,4.590633668867335,4.658565997223793
2010-06-07,1240.8,1.4907387852976223e-05,0.0003531580317959,0.0001216073908783,0.0001292693498443,1.4966314322358254,1.3325086907717796,4.566270827020878,4.590633668867335
2010-06-08,1245.6,0.0001608959382803,1.4907387852976223e-05,0.0001055896806302,0.0001138800098104,1.4484223771352729,1.4966314322358254,4.558143585330225,4.566270827020878
2010-06-09,1229.9,3.944281857537936e-05,0.0001608959382803,0.0001353035505351,0.000115810965406,1.5053907508750588,1.4484223771352729,4.584891748567138,4.558143585330225
2010-06-10,1222.2,4.25657638616204e-05,3.944281857537936e-05,0.0001217287675811,0.0001147216620589,1.5398337983233454,1.5053907508750588,4.587881982946888,4.584891748567138
2010-06-11,1230.2,2.1568225654160624e-05,4.25657638616204e-05,0.0001221939880732,0.0001048614175004,1.579277245064118,1.5398337983233454,4.58891927512936,4.587881982946888
2010-06-14,1224.5,6.484154285229113e-05,2.1568225654160624e-05,5.5876026844889286e-05,9.02655763779335e-05,1.6521524995750727,1.579277245064118,4.581902677115118,4.58891927512936
2010-06-15,1234.4,1.0013624932444105e-05,6.484154285229113e-05,6.586285784475227e-05,8.746548877214281e-05,1.636201011267762,1.6521524995750727,4.529802840490469,4.581902677115118
2010-06-16,1230.5,0.000215573436207,1.0013624932444105e-05,3.56863951751791e-05,8.786162213095934e-05,1.6547835595350149,1.636201011267762,4.567901828496452,4.529802840490469
2010-06-17,1248.7,5.865405404323247e-05,0.000215573436207,7.091251870151154e-05,9.765770163164934e-05,1.6802630384637045,1.6547835595350149,4.503618172474654,4.567901828496452
2010-06-18,1258.3,0.0001984116533419,5.865405404323247e-05,7.413017673783396e-05,9.477020996014334e-05,1.579447256155882,1.6802630384637045,4.51809700982797,4.503618172474654
2010-06-21,1240.7,6.495781869586381e-09,0.0001984116533419,0.0001094988622754,8.929010433733252e-05,1.8341615944290668,1.579447256155882,4.51880963014467,4.51809700982797
2010-06-22,1240.8,2.3496503759456e-05,6.495781869586381e-09,9.653185286131591e-05,8.864133300500144e-05,1.867985615131225,1.8341615944290668,4.530790984613696,4.51880963014467
2010-06-23,1234.8,8.00872262431202e-05,2.3496503759456e-05,9.922842862671833e-05,8.462877555390513e-05,1.839084139890545,1.867985615131225,4.52334668037273,4.530790984613696
2010-06-24,1245.9,6.778444137789651e-05,8.00872262431202e-05,7.213118663393403e-05,7.789796282609171e-05,1.8726128078650148,1.839084139890545,4.5148674776308,4.52334668037273
2010-06-25,1256.2,0.0001990802905656,6.778444137789651e-05,7.395726410086684e-05,8.047063843138886e-05,1.843433701060308,1.8726128078650148,4.485496530417061,4.5148674776308
2010-06-28,1238.6,9.383704763023216e-06,0.0001990802905656,7.409099154560362e-05,8.210404433176475e-05,1.7418243880145172,1.843433701060308,4.516010932828104,4.485496530417061
2010-06-29,1242.4,7.913911216180424e-06,9.383704763023216e-06,7.596643334183435e-05,8.249972946503463e-05,1.7032316620537329,1.7418243880145172,4.515701847249429,4.516010932828104
2010-06-30,1245.9,0.0010220041239051,7.913911216180424e-06,7.284991483317923e-05,8.28483624409396e-05,1.783709108593914,1.7032316620537329,4.521069947573749,4.515701847249429
2010-07-01,1206.7,6.861855940539296e-07,0.0010220041239051,0.0002612332943655,0.0001249850981141,1.7426032993983658,1.783709108593914,4.6097419444361245,4.521069947573749
2010-07-02,1207.7,0.000109995215948,6.861855940539296e-07,0.0002478136432088,0.0001244559888795,1.6796359322680603,1.7426032993983658,4.558829434711571,4.6097419444361245
2010-07-05,1195.1,1.0078122244269162e-05,0.000109995215948,0.0002299966282852,0.0001245777380887,1.7757206688430305,1.6796359322680603,4.52054269306129,4.558829434711571
2010-07-07,1198.9,5.467205699987149e-06,1.0078122244269162e-05,0.0002301355117815,0.0001232067590361,1.8309346079755409,1.7757206688430305,4.497691570105704,4.52054269306129
2010-07-08,1196.1,0.000129704597282,5.467205699987149e-06,0.0002296461706783,0.0001074026305772,1.8458450239977984,1.8309346079755409,4.444485150658015,4.497691570105704
2010-07-09,1209.8,8.496083993199672e-05,0.000129704597282,5.118626535368072e-05,0.0001126206855513,1.878968038925833,1.8458450239977984,4.457053662627986,4.444485150658015
2010-07-12,1198.7,0.0001505801394933,8.496083993199672e-05,6.804119622126926e-05,0.0001091690901718,1.6755756825349015,1.878968038925833,4.533715418374118,4.457053662627986
2010-07-13,1213.5,2.8845536348925287e-05,0.0001505801394933,7.615818093033374e-05,0.0001142207865772,1.682546709736491,1.6755756825349015,4.5673175053200765,4.533715418374118
2010-07-14,1207.0,1.158789675473297e-06,2.8845536348925287e-05,7.991166375126497e-05,0.0001135971398721,1.7306883061395817,1.682546709736491,4.565234424590067,4.5673175053200765
2010-07-15,1208.3,0.0002813957975656,1.158789675473297e-06,7.90499805463622e-05,0.0001126694382367,1.830918850670936,1.7306883061395817,4.576016286816459,4.565234424590067
2010-07-16,1188.2,2.8262449240927524e-05,0.0002813957975656,0.000109388220603,0.0001225128134509,1.72106371963068,1.830918850670936,4.561299310024651,4.576016286816459
2010-07-19,1181.9,6.818706723963154e-05,2.8262449240927524e-05,9.804854246486293e-05,0.0001233423054649,1.9157833590480573,1.72106371963068,4.631869870477803,4.561299310024651
2010-07-20,1191.7,7.0409243689600515e-09,6.818706723963154e-05,8.156992801411196e-05,0.0001166429250573,1.8424251883387703,1.9157833590480573,4.624609248640145,4.631869870477803
2010-07-21,1191.8,1.013392157489072e-05,7.0409243689600515e-09,7.580222892920069e-05,0.0001139771517337,1.7977964143585308,1.8424251883387703,4.609299564869758,4.624609248640145
2010-07-22,1195.6,4.2840884385744274e-05,1.013392157489072e-05,7.759725530908417e-05,0.000105419073017,1.821762104137192,1.7977964143585308,4.601381799846265,4.609299564869758
2010-07-23,1187.8,1.571919753996334e-05,4.2840884385744274e-05,2.988627267311256e-05,0.0001073660906809,1.754045208722557,1.821762104137192,4.617810731247557,4.601381799846265
2010-07-26,1183.1,0.0004598336904081,1.571919753996334e-05,2.7377622332919724e-05,0.0001070125767618,1.8502994787339857,1.754045208722557,4.5974461735112895,4.617810731247557
2010-07-27,1158.0,4.2865317885632575e-06,0.0004598336904081,0.0001057069469666,0.0001242737796784,1.7392815100099464,1.8502994787339857,4.5672600768339375,4.5974461735112895
2010-07-28,1160.4,8.582338131141423e-05,4.2865317885632575e-06,0.0001065628451394,0.0001213875110607,1.700841356729436,1.7392815100099464,4.525496532878375,4.5672600768339375
2010-07-29,1171.2,0.0001163207377151,8.582338131141423e-05,0.0001217007370867,0.0001162394697309,1.7842534225271691,1.700841356729436,4.516888338986105,4.525496532878375
2010-07-30,1183.9,1.6032546811086203e-06,0.0001163207377151,0.0001363967077526,0.000121100243956,1.6771982171755389,1.7842534225271691,4.59870701783098,4.516888338986105
2010-08-02,1185.4,3.1328524050875283e-06,1.6032546811086203e-06,0.0001335735191808,0.0001208133959317,1.5373074630927772,1.6771982171755389,4.523096397930607,4.59870701783098
2010-08-03,1187.5,4.96853427110425e-05,3.1328524050875283e-06,4.223335158027344e-05,7.450106540903666e-05,1.5618236242505297,1.5373074630927772,4.486431994380459,4.523096397930607
2010-08-04,1195.9,8.059996306998477e-06,4.96853427110425e-05,5.131311376476928e-05,7.672829982344523e-05,1.5646804815415436,1.5618236242505297,4.47629536152981,4.486431994380459
2010-08-05,1199.3,2.490454485743456e-05,8.059996306998477e-06,3.5760436763886136e-05,7.209488074885134e-05,1.6198940516363312,1.5646804815415436,4.470639237918455,4.47629536152981
2010-08-06,1205.3,5.0293399290591125e-06,2.490454485743456e-05,1.7477198192334295e-05,7.276880904944978e-05,1.564289239371748,1.6198940516363312,4.4190559584020015,4.470639237918455
2010-08-09,1202.6,1.4687135928430389e-05,5.0293399290591125e-06,1.81624152419244e-05,7.274890605986214e-05,1.5197184890074031,1.564289239371748,4.324619801873262,4.4190559584020015
2010-08-10,1198.0,1.0023375904744485e-06,1.4687135928430389e-05,2.047327194659297e-05,6.752083963469854e-05,1.4701242105005556,1.5197184890074031,4.335131193980682,4.324619801873262
2010-08-11,1199.2,0.0002098907857069,1.0023375904744485e-06,1.0736670922479354e-05,6.370454407372025e-05,1.3819167578705225,1.4701242105005556,4.293278491925425,4.335131193980682
2010-08-12,1216.7,6.755673927997638e-09,0.0002098907857069,5.110282880247778e-05,6.640048253797499e-05,1.3405905832318876,1.3819167578705225,4.2056745830532725,4.293278491925425
2010-08-13,1216.6,6.177761052398384e-05,6.755673927997638e-09,4.612327096577646e-05,6.508962887092966e-05,1.3849216407387646,1.3405905832318876,4.136005454333482,4.2056745830532725
2010-08-16,1226.2,2.9280111072405124e-06,6.177761052398384e-05,5.747292508476141e-05,6.784502981858922e-05,1.4581556430170073,1.3849216407387646,4.15433627974843,4.136005454333482
2010-08-17,1228.3,6.353595419458155e-06,2.9280111072405124e-06,5.512110012052344e-05,5.518740316139096e-05,1.6182943675386925,1.4581556430170073,4.202001696386214,4.15433627974843
2010-08-18,1231.4,1.051750811450348e-05,6.353595419458155e-06,5.619135168632018e-05,5.419154616950599e-05,1.6287022736400545,1.6182943675386925,4.214284749438896,4.202001696386214
2010-08-19,1235.4,2.8694458461857724e-05,1.051750811450348e-05,1.6316696167822755e-05,5.1570202572909255e-05,1.5725689680552477,1.6287022736400545,4.192436520575166,4.214284749438896
2010-08-20,1228.8,5.961919994799617e-08,2.8694458461857724e-05,2.20542367254087e-05,5.287417609734057e-05,1.5198036608055294,1.5725689680552477,4.152471960817626,4.192436520575166
2010-08-23,1228.5,1.5845738395122984e-05,5.961919994799617e-08,9.71063846060153e-06,5.2416253262115904e-05,1.6160836448901712,1.5198036608055294,4.224813298378898,4.152471960817626
2010-08-24,1233.4,4.076355086077009e-05,1.5845738395122984e-05,1.2294183918178025e-05,5.118920117163311e-05,1.615684900942807,1.6160836448901712,4.251694230543879,4.224813298378898
2010-08-25,1241.3,8.435533411356787e-06,4.076355086077009e-05,1.917617500644041e-05,5.232758086803342e-05,1.7430039839832407,1.615684900942807,4.265232785579938,4.251694230543879
2010-08-26,1237.7,2.610712427525562e-08,8.435533411356787e-06,1.875978006581107e-05,3.180948282272589e-05,1.7822974613121487,1.7430039839832407,4.251901894515215,4.265232785579938
2010-08-27,1237.9,1.1016907348379782e-06,2.610712427525562e-08,1.3026109798294578e-05,3.1615827156167346e-05,1.7169484444670164,1.7822974613121487,4.253387747985266,4.251901894515215
2010-08-30,1239.2,7.952202737374576e-05,1.1016907348379782e-06,1.3234524105272574e-05,2.776484122086843e-05,1.6112287270944237,1.7169484444670164,4.355957382017078,4.253387747985266
2010-08-31,1250.3,3.101570340870733e-06,7.952202737374576e-05,2.596978190099713e-05,2.6092172568984425e-05,1.6313096124120772,1.6112287270944237,4.385251164283568,4.355957382017078
2010-09-01,1248.1,1.7956100017072246e-05,3.101570340870733e-06,1.8437385797017257e-05,2.616027782624634e-05,1.5334310356673524,1.6313096124120772,4.46953370468039,4.385251164283568
2010-09-02,1253.4,3.3734465659199684e-06,1.7956100017072246e-05,2.034149911816035e-05,2.683406180860928e-05,1.4414251735273111,1.5334310356673524,4.511248840834978,4.46953370468039
2010-09-03,1251.1,4.2678085854746666e-05,3.3734465659199684e-06,2.101096700648929e-05,2.472897562019462e-05,1.3549396631156725,1.4414251735273111,4.531695726220057,4.511248840834978
2010-09-06,1259.3,2.0460099389856302e-06,4.2678085854746666e-05,2.9326246030471038e-05,2.6302525145092264e-05,1.432281888662514,1.3549396631156725,4.492494834023576,4.531695726220057
2010-09-08,1257.5,2.7692124956059197e-05,2.0460099389856302e-06,1.3831042543519006e-05,2.5263500830617316e-05,1.346246608639375,1.432281888662514,4.454398985088522,4.492494834023576
2010-09-09,1250.9,1.2416237985975285e-05,2.7692124956059197e-05,1.8749153466556696e-05,2.629362742275368e-05,1.331388549441099,1.346246608639375,4.465798499931693,4.454398985088522
2010-09-10,1246.5,2.315842022982371e-07,1.2416237985975285e-05,1.7641181060337306e-05,2.619040478900572e-05,1.251505236474633,1.331388549441099,4.356194029712706,4.465798499931693
2010-09-13,1247.1,0.0003815666897545,2.315842022982371e-07,1.701280858761296e-05,2.6155370544088624e-05,1.205546583757034,1.251505236474633,4.229946807368001,4.356194029712706
2010-09-14,1271.7,5.578259277417499e-06,0.0003815666897545,8.479052936757594e-05,3.395882072806912e-05,1.1748026195652088,1.205546583757034,4.201822005867535,4.229946807368001
2010-09-15,1268.7,1.609457767878504e-05,5.578259277417499e-06,8.549697923526232e-05,3.42120708918641e-05,1.145903293224893,1.1748026195652088,4.175384692457096,4.201822005867535
2010-09-16,1273.8,8.412808249838187e-06,1.609457767878504e-05,8.31774697798075e-05,3.213556939890052e-05,1.2262434946186795,1.145903293224893,4.244534181037046,4.175384692457096
2010-09-17,1277.5,6.655572385696534e-06,8.412808249838187e-06,8.237678383258007e-05,3.2384878359927686e-05,1.1942577157751555,1.2262434946186795,4.272972062452529,4.244534181037046
2010-09-20,1280.8,2.588646656418512e-05,6.655572385696534e-06,8.366158146925972e-05,3.239860458566579e-05,1.2823997588826717,1.1942577157751555,4.302775805114219,4.272972062452529
2010-09-21,1274.3,0.0001924266551824,2.588646656418512e-05,1.2525536831184431e-05,3.3097193606105863e-05,1.2886334350169049,1.2823997588826717,4.281683879922252,4.302775805114219
2010-09-22,1292.1,1.0531653260009071e-05,0.0001924266551824,4.989521601219024e-05,4.053956618431445e-05,1.2529042597494873,1.2886334350169049,4.246115614373752,4.281683879922252
2010-09-23,1296.3,1.925445673817485e-06,1.0531653260009071e-05,4.878263112843504e-05,4.101556773249905e-05,1.2852355723182014,1.2529042597494873,4.244519139821894,4.246115614373752
2010-09-24,1298.1,1.483052259394995e-07,1.925445673817485e-06,4.74851586132309e-05,4.038282715425789e-05,1.2081214379791092,1.2852355723182014,4.257802478551856,4.244519139821894
2010-09-27,1298.6,5.5380736148509685e-05,1.483052259394995e-07,4.618370518127949e-05,3.853667962540195e-05,1.2962992040126486,1.2081214379791092,4.102955209224198,4.257802478551856
2010-09-28,1308.3,2.333360407443823e-06,5.5380736148509685e-05,5.2082559098144416e-05,4.067055247709072e-05,1.2185212517718895,1.2962992040126486,4.062817128939855,4.102955209224198
2010-09-29,1310.3,2.855529573124075e-07,2.333360407443823e-06,1.406390014314387e-05,4.0775427626325655e-05,1.2285876383327698,1.2185212517718895,4.06667616430617,4.062817128939855
2010-09-30,1309.6,3.896172037073221e-05,2.855529573124075e-07,1.2014680082604536e-05,4.073833045461994e-05,1.1964612108664003,1.2285876383327698,4.052394078237145,4.06667616430617
2010-10-01,1317.8,5.762761659224827e-07,3.896172037073221e-05,1.942193502198748e-05,3.889468013630115e-05,1.2321791063680996,1.1964612108664003,4.164705781387789,4.052394078237145
2010-10-04,1316.8,0.0003128978398805,5.762761659224827e-07,1.950752920998408e-05,3.877989403743986e-05,1.1269788147981197,1.2321791063680996,4.207514421854591,4.164705781387789
2010-10-05,1340.3,3.03156647939146e-05,0.0003128978398805,7.101094995638836e-05,5.218633675850618e-05,1.142537747577426,1.1269788147981197,4.195503547657264,4.207514421854591
2010-10-06,1347.7,8.964574968302119e-05,3.03156647939146e-05,7.66074108336825e-05,5.341098304159684e-05,1.1399022200428668,1.142537747577426,4.170824712832924,4.195503547657264
2010-10-07,1335.0,5.907067093486785e-05,8.964574968302119e-05,9.447945017882426e-05,5.554587685197295e-05,1.1680743615863407,1.1399022200428668,4.146247237004562,4.170824712832924
2010-10-08,1345.3,4.5448028909951536e-05,5.907067093486785e-05,9.85012402916514e-05,5.8137906897240325e-05,1.1639066372112468,1.1680743615863407,4.148851687305874,4.146247237004562
2010-10-11,1354.4,3.250592048722584e-05,4.5448028909951536e-05,0.0001074755908404,5.894499344059907e-05,1.2275565852179275,1.1639066372112468,4.0716023543110325,4.148851687305874
2010-10-12,1346.7,0.0003068971865975,3.250592048722584e-05,5.139720696179616e-05,5.985816082701955e-05,1.1539031901048518,1.2275565852179275,4.085550118644621,4.0716023543110325
2010-10-13,1370.5,2.6700141142580644e-05,0.0003068971865975,0.0001067135113225,7.37975063904385e-05,1.1678466603657542,1.1539031901048518,4.091796396047529,4.085550118644621
2010-10-14,1377.6,1.659197971355823e-05,2.6700141142580644e-05,9.412438961442824e-05,5.7667208726257566e-05,1.2561193005207243,1.1678466603657542,4.096751848478416,4.091796396047529
2010-10-15,1372.0,5.312025168985941e-09,1.659197971355823e-05,8.56286513701663e-05,5.8167832382445774e-05,1.180752142489481,1.2561193005207243,4.1023260220912965,4.096751848478416
2010-10-18,1372.1,0.0007108802585897,5.312025168985941e-09,7.65401079932098e-05,5.743650212546323e-05,1.289943682347929,1.180752142489481,4.094009064216282,4.1023260220912965
2010-10-19,1336.0,3.744173804703553e-05,0.0007108802585897,0.0002122149756137,8.93668407772779e-05,1.27846379872714,1.289943682347929,4.078087004152651,4.094009064216282
2010-10-20,1344.2,0.0001941522712279,3.744173804703553e-05,0.0001583238859036,9.07662119437024e-05,1.2017559708035117,1.27846379872714,4.08386502009723,4.078087004152651
2010-10-21,1325.6,1.4232423368812768e-07,0.0001941522712279,0.0001918143119206,9.84146576102363e-05,1.1712394433888975,1.2017559708035117,4.103963555359192,4.08386502009723
2010-10-22,1325.1,0.0001073389870436,1.4232423368812768e-07,0.0001885243808247,8.96744607489291e-05,1.2327985514257371,1.1712394433888975,4.120647340118073,4.103963555359192
2010-10-25,1338.9,5.021616531768948e-08,0.0001073389870436,0.0002099911158284,9.40747941027326e-05,1.0859044851182755,1.2327985514257371,4.1146730602147406,4.120647340118073
2010-10-26,1338.6,0.0001445957050366,5.021616531768948e-08,6.782510734353157e-05,9.398955639780076e-05,1.0623390468447758,1.0859044851182755,4.1200742337653145,4.1146730602147406
2010-10-27,1322.6,0.0002230258835255,0.0001445957050366,8.925590074145772e-05,0.0001005553472982,1.040187534867686,1.0623390468447758,4.103878635841999,4.1200742337653145
2010-10-28,1342.5,0.0001251017092152,0.0002230258835255,9.503062320098043e-05,0.0001081755812699,1.0436930200957113,1.040187534867686,4.115073484160383,4.103878635841999
2010-10-29,1357.6,2.6723696950934368e-05,0.0001251017092152,0.0001200225001972,0.0001137559607612,1.1871106711590775,1.0436930200957113,4.110752151180833,4.115073484160383
2010-11-01,1350.6,2.1657370551429408e-05,2.6723696950934368e-05,0.0001038994421787,0.0001149576945791,1.2647286242612388,1.1871106711590775,4.26380782810865,4.110752151180833
2010-11-02,1356.9,0.0002052263343575,2.1657370551429408e-05,0.0001082208730559,0.0001141711332237,1.4437546213285262,1.2647286242612388,4.293194769888513,4.26380782810865
2010-11-03,1337.6,0.0011189288119397,0.0002052263343575,0.0001203469989201,0.000123473408596,1.440307005716008,1.4437546213285262,4.334207108240436,4.293194769888513
2010-11-04,1383.1,0.0001102641095155,0.0011189288119397,0.0002995275846029,0.0001601111800532,1.3538885853730476,1.440307005716008,4.276192431545199,4.334207108240436
2010-11-05,1397.7,1.54237962525887e-05,0.0001102641095155,0.000296560064663,0.0001637452002679,1.3142441010842614,1.3538885853730476,4.301649707600031,4.276192431545199
2010-11-08,1403.2,2.4061783898943914e-05,1.54237962525887e-05,0.0002943000845233,0.0001603714751119,1.3194309278829943,1.3142441010842614,4.2809741128202194,4.301649707600031
2010-11-09,1410.1,5.911322110303422e-05,2.4061783898943914e-05,0.0002947809671928,0.0001587801620648,1.2818539030436116,1.3194309278829943,4.261190289165892,4.2809741128202194
2010-11-10,1399.3,8.148137111699441e-06,5.911322110303422e-05,0.0002655583445419,0.0001594013071645,1.2881203305281883,1.2818539030436116,4.2501711184502815,4.261190289165892
2010-11-11,1403.3,0.0007456145691751,8.148137111699441e-06,4.34022095763666e-05,0.0001582941351929,1.210833110696497,1.2881203305281883,4.269643510053468,4.2501711184502815
2010-11-12,1365.5,4.816214589117156e-06,0.0007456145691751,0.0001704723015082,0.000178235834401,1.179771954888304,1.210833110696497,4.230119974208914,4.269643510053468
2010-11-15,1368.5,0.0004946344495286,4.816214589117156e-06,0.0001683507851755,0.0001772411104667,1.2128970151881835,1.179771954888304,4.282968115577138,4.230119974208914
2010-11-16,1338.4,1.257469967156676e-06,0.0004946344495286,0.0002624653183015,0.0001989703136402,1.223300855944086,1.2128970151881835,4.225922299253022,4.282968115577138
2010-11-17,1336.9,0.0001433012061895,1.257469967156676e-06,0.0002508941680743,0.0001990272299102,1.1499028045874409,1.223300855944086,4.180311115465824,4.225922299253022
2010-11-18,1353.0,2.678090356828356e-07,0.0001433012061895,0.0002779247818899,0.0001732281820739,1.0809086363121942,1.1499028045874409,4.150825215784711,4.180311115465824
2010-11-19,1352.3,1.6474639890407427e-05,2.678090356828356e-07,0.000128855429862,0.0001715384580279,1.0160541181334626,1.0809086363121942,4.121589401605407,4.150825215784711
2010-11-22,1357.8,0.000209586766241,1.6474639890407427e-05,0.0001311871149222,0.000163462202058,0.9489285319594314,1.0160541181334626,4.127678990957599,4.121589401605407
2010-11-23,1377.6,1.1187204761798635e-05,0.000209586766241,7.417757826478476e-05,0.0001729824039674,0.975170481709059,0.9489285319594314,4.099831950267921,4.127678990957599
2010-11-24,1373.0,6.0066784578540506e-05,1.1187204761798635e-05,7.616352522371315e-05,0.0001686118684092,1.118698002605704,0.975170481709059,4.1128913200640245,4.099831950267921
2010-11-25,1362.4,1.3960721932881087e-05,6.0066784578540506e-05,5.95166409015057e-05,0.0001713398942461,1.0931649532829586,1.118698002605704,4.091789847801797,4.1128913200640245
2010-11-29,1367.5,0.0001825145048269,1.3960721932881087e-05,6.225522348094536e-05,0.0001654019404687,1.0436943026643988,1.0931649532829586,4.0673845741661445,4.091789847801797
