Date,Price,Open,Vol.,Change %,Log_Ret,RV_Daily,RV_Weekly,RV_Monthly
2019-09-03,2.397,2.337,88080.0,3.68,0.036105004642116356,0.0013035713602072437,0.0009687962726207287,0.0004610368053553177
2019-09-04,2.492,2.391,102240.0,3.96,0.03886764547295943,0.0015106938646116635,0.0007176340882877659,0.0005124349006613347
2019-09-05,2.491,2.487,104910.0,-0.04,-0.000401364645163255,1.6109357838702558e-07,0.0007057607467575495,0.0005060700830521957
2019-09-06,2.551,2.495,87180.0,2.41,0.023801202879631098,0.0005664972585173597,0.0007282387975864471,0.0005095298012386628
2019-09-09,2.625,2.592,144310.0,2.9,0.028595456883912653,0.0008177001543997075,0.000839724746262869,0.0005450197962663421
2019-09-10,2.62,2.643,170210.0,-0.19,-0.0019065782705815315,3.6350407018536636e-06,0.0005797374823617911,0.0005426080900622033
2019-09-11,2.589,2.622,137020.0,-1.18,-0.011902617003604994,0.0001416722915345067,0.0003059331677463597,0.0005315053629927117
2019-09-12,2.605,2.583,142970.0,0.62,0.006160974435929649,3.7957606000178657e-05,0.00031349247023071804,0.0005329863550917279
2019-09-13,2.653,2.605,129870.0,1.84,0.018258399950272296,0.0003333691687441034,0.0002668668522760668,0.0004831609387538392
2019-09-16,2.725,2.725,144620.0,2.71,0.0267773529596048,0.000717026631523256,0.00024673214770077646,0.0005074670586539704
2019-09-17,2.7,2.729,109650.0,-0.92,-0.009216655104923952,8.494673132312075e-05,0.0002629944858250299,0.000510993234372862
2019-09-18,2.665,2.695,103900.0,-1.3,-0.013047715392475632,0.00017024287696304553,0.00026870860291073765,0.0005183983194593445
2019-09-19,2.569,2.665,178520.0,-3.6,-0.03668733949006142,0.0013459608788590203,0.000530309257482506,0.0005629806959804334
2019-09-20,2.555,2.58,119250.0,-0.54,-0.0054644944720787375,2.986069983537908e-05,0.00046960756370076107,0.0005624460187999801
2019-09-23,2.555,2.54,140840.0,0.0,0.0,0.0,0.0003262022373961099,0.0005619684150335966
2019-09-24,2.525,2.557,130620.0,-1.17,-0.01181116092834472,0.0001395035224752569,0.00033711359562653713,0.0005123367239598888
2019-09-25,2.518,2.524,167220.0,-0.28,-0.0027761271051677267,7.706881704046942e-06,0.0003046063965747374,0.000497077021384085
2019-09-26,2.443,2.524,242120.0,-2.98,-0.030238143346551904,0.0009143453130466212,0.0002182832834122576,0.0005302391534964166
2019-09-27,2.565,2.596,52300.0,4.99,0.04873168634712934,0.0023747772542349922,0.0006872665942921802,0.0005124333565854401
2019-09-30,2.504,2.543,63900.0,-2.38,-0.02406902538488075,0.0005793179829780339,0.000803130190887787,0.0005360601830285566
2019-10-01,2.48,2.503,110600.0,-0.96,-0.0096308930609613,9.275410115167251e-05,0.0007937803066230701,0.0005196350510639566
2019-10-02,2.451,2.481,57980.0,-1.17,-0.011762455630915195,0.00013835536246924857,0.0008199100027761105,0.0005140934579481226
2019-10-03,2.5,2.455,111690.0,2.0,0.019794627328179496,0.00039182727106151056,0.0007154063943790883,0.0004726505448051348
2019-10-04,2.524,2.508,94680.0,0.96,0.009554212804811711,9.128298231962808e-05,0.0002587075399960155,0.000408131868337315
2019-10-07,2.5,2.506,99900.0,-0.95,-0.009554212804811722,9.128298231962827e-05,0.00016110053986433437,0.00041227377237100776
2019-10-08,2.491,2.485,99280.0,-0.36,-0.0036064955941116326,1.3006810470346618e-05,0.00014515108172806918,0.0003871151156415981
2019-10-09,2.436,2.488,115260.0,-2.21,-0.02232688643239282,0.0004984898577649665,0.00021717798078721282,0.00037260555670365526
2019-10-10,2.417,2.438,144010.0,-0.78,-0.007830248126304649,6.131278571949747e-05,0.0001510750837188102,0.0003752272723862755
2019-10-11,2.457,2.405,180150.0,1.65,0.01641399181769621,0.00026941912739139807,0.00018670231273316417,0.00038103394674340684
2019-10-14,2.498,2.469,90640.0,1.67,0.016549318164343955,0.0002738799317046848,0.00022322170261017548,0.0003917576888208844
2019-10-15,2.532,2.495,100870.0,1.36,0.013519092578543763,0.00018276586414723705,0.00025717351334555354,0.00038491208406648143
2019-10-16,2.495,2.532,102700.0,-1.46,-0.014720775078447703,0.000216701218910247,0.00020081578557460964,0.0003621700198567992
2019-10-17,2.516,2.485,106430.0,0.84,0.008381609634712133,7.025138006869927e-05,0.00020260350444445,0.00036150204934523453
2019-10-18,2.517,2.518,98470.0,0.04,0.00039737731498475375,1.5790873046449218e-07,0.0001487512607122633,0.00035377091442557177
2019-10-21,2.441,2.524,160290.0,-3.02,-0.030659924742355814,0.0009400309852069222,0.0002819814714127108,0.00033531955562320374
2019-10-22,2.449,2.436,178970.0,0.33,0.003271986559207745,1.0705896043636138e-05,0.0002475694777919906,0.000334448882723579
2019-10-23,2.427,2.442,131580.0,-0.9,-0.009023851225566277,8.142989094115399e-05,0.00022051521219817205,0.0003381502414027224
2019-10-24,2.465,2.424,136030.0,1.57,0.015535880750189118,0.00024136359068409677,0.00025473765432125153,0.00034278024450312423
2019-10-25,2.459,2.477,97750.0,-0.24,-0.002437044260597777,5.939184728112566e-06,0.00025589390952078116,0.00034269989464058174
2019-10-28,2.555,2.505,248060.0,3.9,0.038297460421612355,0.0014666954747449648,0.00036122680742838964,0.0003678067201723246
2019-10-29,2.639,2.562,307270.0,3.29,0.03234783386551913,0.0010463823557912261,0.0005683620993779077,0.00030742513387942616
2019-10-30,2.781,2.72,69310.0,5.38,0.05241051773064083,0.0027468623687938168,0.0011014485949484402,0.00040594987868923445
2019-10-31,2.732,2.777,79210.0,-1.76,-0.017776633543284112,0.00031600870013221387,0.0011163776168380637,0.00041609781500653176
2019-11-01,2.802,2.738,93380.0,2.56,0.02529950620627151,0.0006400650142811706,0.0012432027827486752,0.00043890279917980097
2019-11-04,2.898,2.876,78290.0,3.43,0.033687395983675414,0.0011348406481609505,0.0011768318174318723,0.0004726761345025029
2019-11-05,2.94,2.896,85660.0,1.45,0.014388737452099452,0.00020703576546544943,0.0010089624993667172,0.00047793762464549473
2019-11-06,2.907,2.952,67430.0,-1.12,-0.011287959773851396,0.00012741803585608727,0.00048507363277917117,0.0004795801270789701
2019-11-07,2.859,2.907,149690.0,-1.65,-0.016649708236564125,0.00027721278436271127,0.00047731444962527067,0.0004915894895286231
2019-11-08,2.873,2.871,105070.0,0.49,0.00488486665697775,2.3861922256452977e-05,0.0003540738312203271,0.0004700154924600542
2019-11-11,2.728,2.802,142000.0,-5.05,-0.05178804001593679,0.00268200108869227,0.000663505919326591,0.0005891376880497257
2019-11-12,2.714,2.725,124980.0,-0.51,-0.005145178568538375,2.6472862502146598e-05,0.0006273933387339304,0.0005780946760093052
2019-11-13,2.692,2.716,136400.0,-0.81,-0.008139149630195977,6.624575670271931e-05,0.0006151588829032569,0.0005686567589637614
2019-11-14,2.719,2.754,124220.0,1.0,0.009979753867852255,9.959548726291204e-05,0.000579635423483297,0.0005648762872872012
2019-11-15,2.75,2.711,109430.0,1.14,0.011336746028146263,0.00012852181050669007,0.0006005674011333444,0.0005608681323597668
2019-11-18,2.63,2.715,144450.0,-4.36,-0.044617065488806805,0.0019906825328324753,0.00046230368996138545,0.0006481604574853929
2019-11-19,2.576,2.608,174760.0,-2.05,-0.02074603794756593,0.0004303980905218456,0.0005430887355653252,0.0006677168293850012
2019-11-20,2.611,2.581,146970.0,1.36,0.013495481474884727,0.00018212802023895685,0.0005662651882725727,0.0006332666946137299
2019-11-21,2.622,2.614,148360.0,0.42,0.004204095624516214,1.767442002007637e-05,0.0005498809748240056,0.0006335834457035681
2019-11-22,2.71,2.635,180120.0,3.36,0.03301124955010154,0.0010897425968590792,0.0007421251320944834,0.0006794158414271102
2019-11-25,2.584,2.738,271670.0,-4.65,-0.04761004897125404,0.0022667167630452075,0.0007973319781370298,0.000771477349261706
2019-11-26,2.533,2.58,241560.0,-1.97,-0.019934214900817253,0.0003973729237119646,0.0007907269447750538,0.0007892697919427903
2019-11-27,2.47,2.497,32130.0,-2.49,-0.025186220379652232,0.0006343456970124094,0.0008811704801297441,0.0007514357111367651
2019-11-28,2.463,2.495,,-0.28,-0.002838031501485027,8.054422803421358e-06,0.0008792464806864131,0.0007042389869100466
2019-11-29,2.262,2.466,50680.0,-8.16,-0.08513074144447218,0.007247243138885573,0.002110746589091712,0.0009088017491869446
2019-12-02,2.308,2.31,53940.0,2.03,0.020131970951924233,0.0004052962544091211,0.001738462487364495,0.0009128602743813494
2019-12-03,2.405,2.322,94740.0,4.2,0.04116855491187135,0.001694849913531767,0.0019979578853284554,0.000960805042529104
2019-12-04,2.374,2.417,52550.0,-1.29,-0.01297360737024804,0.00016831448819735426,0.0019047516435654443,0.0009168720352580314
2019-12-05,2.398,2.376,54790.0,1.01,0.01005876041784621,0.00010117866114362967,0.001923376491233486,0.0009120603486979487
2019-12-06,2.319,2.39,115360.0,-3.29,-0.03349899833192802,0.0011221828892425164,0.0006983644413048745,0.0009572769329427862
2019-12-09,2.234,2.208,170090.0,-3.67,-0.037342357626385644,0.0013944516730968822,0.0008961955250424267,0.0010080605187943396
2019-12-10,2.263,2.258,142580.0,1.3,0.012897666004391229,0.00016634978836082922,0.0005904955000082393,0.0010145372399809022
2019-12-11,2.243,2.263,117300.0,-0.88,-0.008877111113329028,7.880310171838974e-05,0.0005725932227124464,0.0008962100587548167
2019-12-12,2.32,2.247,159570.0,3.43,0.0337529301401472,0.0011392602930456572,0.0007802095490928518,0.0009467913055977036
2019-12-13,2.282,2.327,100440.0,-1.64,-0.01651493423833464,0.0002727430528965177,0.000610321581823652,0.0009561775463337852
2019-12-16,2.326,2.279,104150.0,1.93,0.019097802656588832,0.00036472606631001147,0.0004043764604662779,0.0009682289362904716
2019-12-17,2.303,2.328,98950.0,-0.99,-0.009937433257924583,9.875257975570561e-05,0.00039085701874525317,0.0009668757894381541
2019-12-18,2.264,2.303,131370.0,-1.69,-0.017079460497611748,0.00029170797088948013,0.00043343799257947126,0.0008896496729861997
2019-12-19,2.265,2.261,179410.0,0.04,0.00044159859406106696,1.95009318276711e-07,0.00020562493583399519,0.0008700949874769465
2019-12-20,2.31,2.277,130700.0,1.99,0.019672765598704713,0.0003870177063015796,0.00022847986651500758,0.0008794081550252477
2019-12-23,2.217,2.246,151670.0,-4.03,-0.04109259389952771,0.0016886012733915022,0.0004932549079313057,0.0009553593756330398
2019-12-24,2.187,2.215,83780.0,-1.35,-0.013624188939543758,0.00018561852426038646,0.0005106280968322419,0.0009142628268785536
2019-12-25,2.236,2.208,,2.24,0.022157813598222043,0.0004909687034535537,0.0005504802433450567,0.000833547005988024
2019-12-26,2.285,2.207,134830.0,2.19,0.0216774690533153,0.0004699126645574426,0.0006444237743928897,0.0008368442669355457
2019-12-27,2.231,2.273,223900.0,-2.36,-0.02391610889577272,0.0005719802647144589,0.0006814162860754657,0.000834009474558366
2019-12-30,2.157,2.189,41470.0,-3.32,-0.033731548043376025,0.001137817333402585,0.0005712594980776822,0.0008853623341310554
2019-12-31,2.158,2.16,51320.0,0.05,0.0004634994289235121,2.1483172061242183e-07,0.0005341787595697274,0.0005559519565326482
2020-01-01,2.179,2.182,,0.97,0.009684189126539755,9.378351903859083e-05,0.00045474172268673493,0.0005417922867430786
2020-01-02,2.093,2.152,73010.0,-3.95,-0.04026761249862012,0.0016214806163390271,0.0006850553130430517,0.0005384573186888632
2020-01-03,2.112,2.1,61290.0,0.91,0.009036922380152385,8.166596610489904e-05,0.0005869924533211397,0.0005345187495028425
2020-01-06,2.134,2.095,79910.0,1.04,0.010362787035546437,0.00010738735514408931,0.0003809064576694406,0.0005348009628664996
2020-01-07,2.153,2.144,82700.0,0.89,0.008864065502664503,7.857165723552691e-05,0.0003965778227724235,0.00048736408868436384
2020-01-08,2.134,2.148,170260.0,-0.88,-0.008864065502664442,7.857165723552583e-05,0.00039353545041181053,0.00042755136069066584
2020-01-09,2.148,2.138,166550.0,0.66,0.006539023767056648,4.275883182613172e-05,7.779109350923143e-05,0.0004219335899390886
2020-01-10,2.168,2.148,194310.0,0.93,0.009267906930781456,8.589409887762695e-05,7.863672006377703e-05,0.0004222559079917813
2020-01-13,2.158,2.175,167500.0,-0.46,-0.004623216741456964,2.1374133038487947e-05,6.143407564265675e-05,0.00037144290071872805
2020-01-14,2.151,2.158,222510.0,-0.32,-0.0032490165503499427,1.055610854444784e-05,4.783096590444094e-05,0.00035952531233908854
2020-01-15,2.083,2.146,175800.0,-3.16,-0.032123688006757835,0.001031931331155517,0.00023850290068843917,0.00038985282437752067
2020-01-16,2.046,2.097,167460.0,-1.78,-0.017922494749400338,0.00032121581804228264,0.00029419429793166936,0.00039996478975418327
2020-01-17,1.985,2.046,177940.0,-2.98,-0.03026775339028086,0.0009161368952948586,0.00046024285721511565,0.00042834792268170045
2020-01-19,1.905,1.958,,-4.03,-0.04113690556048949,0.001692244999092631,0.0007944170304259443,0.000505259285853262
2020-01-20,1.938,1.905,,1.73,0.017174504889910215,0.0002949636182135499,0.0008512985323597648,0.0005010750091219879
2020-01-21,1.889,1.963,226910.0,-2.53,-0.02560892494920191,0.000655817037053856,0.0007760756735394325,0.0004541302711066403
2020-01-22,1.9,1.902,222410.0,0.58,0.0058062976530222875,3.371309243549212e-05,0.0007185751284180744,0.0004472254787509633
2020-01-23,1.904,1.908,198070.0,0.21,0.00210305019677889,4.422820130171728e-06,0.0005362323133851369,0.00042510975678171874
2020-01-24,1.87,1.914,177580.0,-1.79,-0.01801850550267825,0.0003246665405500464,0.0002627166216766201,0.000418507660235928
2020-01-27,1.878,1.91,189260.0,0.43,0.004268949919575793,1.822393341584617e-05,0.00020736868471707935,0.00039333691790417285
2020-01-28,1.908,1.878,192220.0,1.6,0.015848192240023713,0.00025116519727674786,0.00012643831676165774,0.00035303454808027117
2020-01-29,1.865,1.913,171880.0,-2.25,-0.022794519930315896,0.0005195901388535686,0.00022361372604527306,0.00037664251658631464
2020-01-30,1.872,1.915,114630.0,0.38,0.003746324959621399,1.4034950703082276e-05,0.00022553615215985517,0.00037301758166197326
2020-01-31,1.886,1.872,76390.0,0.75,0.007450806155865421,5.551451237228206e-05,0.00017170574652430225,0.00030183730420893946
2020-02-03,1.862,1.895,102140.0,-1.27,-0.012807005356390353,0.00016401938619861118,0.00020086483708085527,0.00030558064148592635
2020-02-04,1.902,1.862,97020.0,2.15,0.02125478526832311,0.00045176589680252506,0.0002409849769860107,0.0003212342115613098
2020-02-05,1.887,1.902,93330.0,-0.79,-0.00791769773678535,6.268993745109584e-05,0.00014960493670551617,0.00032051231520747206
2020-02-06,1.887,1.891,104500.0,0.0,0.0,0.0,0.0001467979465648997,0.00031694087624222086
2020-02-07,1.892,1.888,198640.0,0.26,0.0026462042432732653,7.0023968971174345e-06,0.00013709552346986677,0.0003153155837454475
2020-02-10,1.804,1.85,249660.0,-4.65,-0.04762804898925459,0.002268431050522835,0.0005579778563347116,0.00041452180882022965
2020-02-11,1.823,1.804,210380.0,1.05,0.01047707405609404,0.00010976908077687882,0.0004895784931295822,0.0004185397609901565
2020-02-12,1.874,1.819,227090.0,2.8,0.02759168811970457,0.0007613012532950462,0.0006293007562983723,0.00045266454029700194
2020-02-13,1.856,1.868,211020.0,-0.96,-0.009651549452221585,9.315240682867878e-05,0.000647931237664108,0.00040999277100941834
2020-02-14,1.856,1.851,128680.0,0.0,0.0,0.0,0.0006465307582846846,0.0003953920520074964
2020-02-16,1.902,1.849,,2.48,0.024482329759189597,0.0005993844704377005,0.0003127214422676577,0.0003809942145139892
2020-02-17,1.93,1.901,,1.47,0.01461403879359553,0.00021357012986071512,0.00033348165208442487,0.0003137817204579931
2020-02-18,1.971,1.892,269470.0,2.12,0.021021025253788954,0.00044188350272043295,0.00026959810196950225,0.00032045989702648775
2020-02-19,1.971,1.958,249020.0,0.0,0.0,0.0,0.0002509676206037665,0.00029065003170585793
2020-02-20,1.931,1.973,272830.0,-2.03,-0.02050302472420576,0.0004203740228413927,0.00033504242517204505,0.00030822552854248975
2020-02-21,1.917,1.924,182590.0,-0.73,-0.007276539382869972,5.2948025390457717e-05,0.00022575513616259645,0.0003104312196906846
2020-02-24,1.843,1.891,156380.0,-3.86,-0.03936678537582129,0.001549743790825977,0.0004929898683556489,0.0003661165492486814
2020-02-25,1.851,1.853,166760.0,0.43,0.004331354903674278,1.876063530158321e-05,0.00040836529487187886,0.0003661409447889422
2020-02-26,1.837,1.852,163420.0,-0.76,-0.007592227358371866,5.764191626121024e-05,0.00041989367812412094,0.00035734443201550865
2020-02-27,1.8,1.872,104120.0,-2.01,-0.020347141330869598,0.00041400616033838186,0.0004186201056235188,0.00035254516026481835
2020-02-28,1.732,1.795,88130.0,-3.78,-0.038509854761875614,0.0014830089137807538,0.000704632283301578,0.0004193167040410761
2020-03-02,1.797,1.739,94820.0,3.75,0.03684179766117847,0.0013573180549072152,0.0006661471361178257,0.0004784895923381185
2020-03-03,1.838,1.804,86860.0,2.28,0.022559416132073375,0.0005089272562200525,0.0007641804603015195,0.0004941672227936387
2020-03-04,1.865,1.839,59250.0,1.47,0.014583029162283441,0.00021266473954800928,0.0007951850249588793,0.00048329898837297884
2020-03-05,1.813,1.872,69600.0,-2.79,-0.028278121323064835,0.0007996521455619741,0.0008723142220035979,0.000516797270559837
2020-03-06,1.748,1.803,131620.0,-3.59,-0.036510654539370274,0.0013330278948932392,0.0008423180182260948,0.0005773894476004388
2020-03-09,1.819,1.72,182920.0,4.06,0.039814622302641545,0.0015852041491020016,0.0008878952370650521,0.0006491258908824789
2020-03-10,1.985,1.876,216860.0,9.13,0.08733201460316858,0.0076268807746480505,0.0023114859407506517,0.000892691787433625
2020-03-11,1.921,1.979,206900.0,-3.22,-0.0327730303527342,0.001074071518501237,0.002483767296541297,0.0009365237164210959
2020-03-12,1.885,1.923,179000.0,-1.87,-0.018918062886445566,0.00035789310337550913,0.002395415488104004,0.0009181869823338441
2020-03-13,1.901,1.851,147170.0,0.85,0.008452242606317956,7.144040507605655e-05,0.0021430979901405677,0.0009172000731632705
2020-03-16,1.853,1.891,128840.0,-2.52,-0.025574116203069437,0.0006540354195680988,0.0019568642442337873,0.0009469289558709115
2020-03-17,1.769,1.831,128840.0,-4.53,-0.046391532125574515,0.0021521742529582123,0.0008619229398958196,0.0010175103096218437
2020-03-18,1.647,1.762,197870.0,-6.9,-0.07145896398214487,0.005106383533401477,0.0016683853428758673,0.0012399109188736964
2020-03-19,1.726,1.683,169730.0,4.8,0.04685114146573289,0.002195029456642116,0.0020358126135291885,0.001319599371324682
2020-03-20,1.675,1.723,160640.0,-2.95,-0.029993427384206368,0.0008996056862516605,0.0022014456697643093,0.0013604905388815757
2020-03-23,1.673,1.612,130430.0,-0.12,-0.0011947432723428046,1.427411486808393e-06,0.0020709240681480515,0.001341447511092731
2020-03-24,1.729,1.66,133250.0,3.35,0.03292478469646661,0.001084041447308682,0.0018572975070181453,0.001388315393907196
2020-03-25,1.714,1.741,96080.0,-0.87,-0.008713386525565501,7.592310474390643e-05,0.0008512054212866313,0.001321323544539829
2020-03-26,1.689,1.725,129320.0,-1.46,-0.014693182349925026,0.0002158896075681483,0.0004553774514718378,0.0013302839523701272
2020-03-27,1.671,1.699,114350.0,-1.07,-0.010714388212406369,0.00011479811476615254,0.00029841593717473626,0.0013328819613930792
2020-03-30,1.794,1.737,46510.0,7.36,0.07102551402334774,0.005044623642280767,0.001307055183333528,0.0015433645742086422
2020-03-31,1.756,1.8,66230.0,-2.12,-0.02140926842367952,0.000458356774437161,0.0011819182487592236,0.0014967894769657515
2020-04-01,1.712,1.753,59130.0,-2.51,-0.02537621749337453,0.0006439524142710476,0.0012955241106646519,0.0014643637660277438
2020-04-02,1.672,1.715,70800.0,-2.34,-0.02364176305704054,0.0005589329604452468,0.0013641327812400717,0.0014666367525834347
2020-04-03,1.738,1.672,64200.0,3.95,0.03871451218069043,0.0014988134533888274,0.0016409358489646066,0.0015250980577580175
2020-04-06,1.844,1.768,76470.0,6.1,0.05920209829120179,0.0035048884420811185,0.001332988808924677,0.001648063343963433
2020-04-07,1.949,1.879,146170.0,5.69,0.055379295391021766,0.0030668663580060446,0.0018546907256384536,0.0017268741831958333
2020-04-08,1.896,2.0,117930.0,-2.72,-0.02757001669259374,0.0007601058204298974,0.0018779214068702238,0.0016893697137107379
2020-04-09,1.863,1.898,118690.0,-1.74,-0.017558312213378637,0.0003082943277824814,0.0018277936803376704,0.0013567066933986662
2020-04-13,1.879,1.882,109970.0,0.86,0.008551628811876896,7.313035533612305e-05,0.0015426570607271297,0.0013112093678002519
2020-04-14,1.826,1.883,112160.0,-2.82,-0.028611938258551513,0.0008186430109111638,0.0010054079744931388,0.001332152545415509
2020-04-15,1.748,1.819,105810.0,-4.27,-0.043655504939432994,0.0019058031115168586,0.0007731953251953015,0.0014155326684355454
2020-04-16,1.845,1.743,189890.0,5.55,0.054007000259146856,0.0029167560769914887,0.00120452537650762,0.001518383607409336
2020-04-17,1.903,1.852,129540.0,3.14,0.030952310821522052,0.0009580455451921111,0.0013344756199895457,0.0014641050297836042
2020-04-20,2.049,1.93,170050.0,7.67,0.07392028094275031,0.005464207934655135,0.0024126911358533483,0.001480369775295134
2020-04-21,1.984,2.066,254740.0,-3.17,-0.03223686039408163,0.0010392151680675087,0.002456805567284617,0.0014278327621781064
2020-04-22,2.053,1.991,183680.0,3.48,0.03418712917411537,0.0011687598011676504,0.0023093969052147756,0.0014400670401288332
2020-04-23,1.942,2.041,148280.0,-5.41,-0.05558376816766329,0.003089555283716539,0.0023439567465597853,0.0015804364888665483
2020-04-24,1.895,1.955,171270.0,-2.42,-0.024499531334743464,0.0006002270356220768,0.0022723930446457785,0.0015584449246989754
2020-04-27,1.916,1.867,233560.0,1.11,0.011020841014279045,0.00012145893666201516,0.0012038432450471547,0.0015605147352407073
2020-04-28,1.948,1.92,157780.0,1.67,0.016563525671674642,0.0002743503826762249,0.0010508702879688978,0.0015631720432001657
2020-04-29,2.091,2.186,47810.0,7.34,0.07083921522615332,0.0050181944138572715,0.0018207572105068224,0.0017860536931588525
2020-04-30,2.17,2.104,59620.0,3.78,0.0370847471058715,0.0013752784679064447,0.0014779018473448033,0.001619265276141838
2020-05-01,2.134,2.161,73910.0,-1.66,-0.016729014672806554,0.00027985993192297697,0.0014138284266049833,0.0016111517833002841
2020-05-04,2.23,2.195,61060.0,4.5,0.04400343259246579,0.0019363020799196802,0.001776797055256516,0.0016698949499206765
2020-05-05,2.312,2.231,109350.0,3.68,0.03611136533810362,0.0013040307065819916,0.0019827331200376695,0.0017037630292905286
2020-05-06,2.171,2.267,87560.0,-6.1,-0.06292505991397626,0.003959563165177502,0.001771006870301716,0.0018156152889172864
2020-05-07,2.127,2.179,104150.0,-2.03,-0.020475354678054624,0.0004192401491921334,0.0015797992065588536,0.0016753585483314235
2020-05-08,2.077,2.126,97490.0,-2.35,-0.023787991324124846,0.000565868531236639,0.001637000926421586,0.0015616768289328142
2020-05-11,2.085,2.089,129560.0,0.39,0.0038443103567896,1.4778722119319783e-05,0.0012526962548615138,0.0015277983244641516
2020-05-12,1.965,2.096,169780.0,-5.76,-0.05927660992954019,0.0035137164847388624,0.0016946334104928878,0.0016734993315985327
2020-05-13,1.856,1.95,200950.0,-5.55,-0.05706861095721572,0.0032568263565860424,0.0015540860487745962,0.0018182127862008018
2020-05-14,1.884,1.882,149550.0,1.51,0.014973541790162363,0.00022420695374173868,0.0015150794096845176,0.0017911929654203732
2020-05-15,1.833,1.87,124880.0,-2.71,-0.02744320729660329,0.0007531296267243401,0.0015525316287820575,0.0017387987161116224
2020-05-18,1.959,1.903,203550.0,6.87,0.06648017010483574,0.004419613017167896,0.0024334984877917728,0.0018071103952105498
2020-05-19,1.985,1.951,211300.0,1.33,0.013184775176750027,0.00017383829646144372,0.0017655228501362887,0.0017714646111773376
2020-05-20,1.909,1.963,165330.0,-3.83,-0.03903936939554322,0.0015240723628016767,0.001418972051379416,0.0015923675397294535
2020-05-21,1.852,1.91,138510.0,-2.99,-0.030313408519622942,0.0009189027360775487,0.0015579112078465778,0.001586898792820819
2020-05-22,1.881,1.87,129090.0,1.57,0.015537414094905593,0.000241411236756571,0.0014555675298530241,0.001544746585347588
2020-05-24,1.863,1.883,,-0.96,-0.00961545869944198,9.245704600067446e-05,0.0005901363356195799,0.0014085148472695941
2020-05-25,1.864,1.863,,0.05,0.0005366246439480395,2.8796600849236016e-07,0.0005554262695289895,0.0013812448895598858
2020-05-26,1.945,1.882,190720.0,4.35,0.042537260807010084,0.0018094185569635963,0.0006124955083613734,0.0014579703268463211
2020-05-27,1.886,1.935,161460.0,-3.03,-0.03080379285914392,0.000948873654509046,0.0006184896920476728,0.001488630475565995
2020-05-28,1.919,1.963,47460.0,1.75,0.01734603281429719,0.00030088485439467487,0.0006303844155752937,0.0012742073137722405
2020-05-29,1.94,1.912,63490.0,1.09,0.01088375604967388,0.00011845614574881276,0.0006355842355249213,0.0012170790264014392
2020-06-01,1.871,1.905,58660.0,-3.56,-0.03621492578328418,0.0013115208494887814,0.0008978308122209791,0.0012639727044726121
2020-06-02,1.876,1.874,41600.0,0.27,0.0026688032920803954,7.1225110118191565e-06,0.0005373716030306237,0.001176282724067709
2020-06-03,1.915,1.871,62330.0,2.08,0.020575772048576434,0.0004233623953949792,0.0004322693512078104,0.0011362523462864814
2020-06-04,1.917,1.901,46030.0,0.1,0.0010438414308981804,1.0896049328595608e-06,0.00037231030131544736,0.0009563217299117248
2020-06-05,1.886,1.916,89610.0,-1.62,-0.01630327985224174,0.0002657969339405114,0.00040177845895378707,0.0009493470383093784
2020-06-08,1.892,1.9,103050.0,0.32,0.003176286418420737,1.0088795411844031e-05,0.00014149204813839958,0.0009240843230446151
2020-06-09,1.863,1.905,93850.0,-1.53,-0.015446379010235137,0.0002385906245278326,0.00018778567084160226,0.0009342575913359112
2020-06-10,1.87,1.86,110280.0,0.38,0.0037503392470438685,1.406504446791757e-05,0.00010592620065618991,0.0007751825258690499
2020-06-11,1.9,1.877,111810.0,1.6,0.015915455305899363,0.0002533017175940802,0.00015636862318843406,0.0006386586786421427
2020-06-12,1.815,1.899,96830.0,-4.47,-0.0457684184555807,0.0020947481279251405,0.0005221588619853598,0.0007236832774686608
2020-06-15,1.76,1.84,137600.0,-3.03,-0.03077165866675366,0.0009468949771031957,0.0007095200983236301,0.0007324907933949725
2020-06-16,1.701,1.762,110040.0,-3.35,-0.034097495636335635,0.0011626392086699277,0.0008943298151520491,0.0005844465293723375
2020-06-17,1.727,1.7,122770.0,1.53,0.015169485750816803,0.000230113297944234,0.0009375394658473124,0.0005870044839851917
2020-06-18,1.728,1.726,97170.0,0.06,0.0005788712173223089,3.350918862442118e-07,0.0008869461407057452,0.000517743698943581
2020-06-19,1.748,1.726,109030.0,1.16,0.011507606851479944,0.00013242501544822815,0.0004944815182103628,0.0004819947116422483
2020-06-22,1.738,1.758,121440.0,-0.57,-0.005737250390143459,3.291604203920128e-05,0.00031168573119756394,0.0004725176573369133
2020-06-23,1.691,1.731,127670.0,-2.7,-0.02741495692675699,0.0007515798632959412,0.00022947386212276668,0.0005024777853957891
2020-06-24,1.661,1.688,125890.0,-1.77,-0.017900239285285405,0.00032041856647047496,0.00024753491582801487,0.0005170291763258793
2020-06-25,1.546,1.661,273580.0,-6.92,-0.07174888046592764,0.005147901848113974,0.0012770482670735608,0.0006687784168327146
2020-06-26,1.544,1.526,117330.0,-0.13,-0.0012944985626458082,1.6757265286920636e-06,0.0012508984092896535,0.0006257239655608804
2020-06-29,1.754,1.621,78570.0,13.6,0.1275224423474069,0.016261973302247715,0.004496709861331357,0.0013512279859178367
2020-06-30,1.789,1.742,87210.0,2.0,0.01975791057659069,0.00039037503035255417,0.004424468894742679,0.0013635879352180069
